-0.0013854510672491,0.0001850395058845,0.9389853373778126,0.9998373386234156,-0.0039336544784602,0.0176017799352821,0.00385297454912,0.9999819271386896,0.0046151904745526,-0.0176196163854337,-0.004546620551207,0.999834424972452,-0.0005169965601022,0.0002693325073882,0.0035660269664914,7.607462406158447,-2.520336627960205,5.610799312591553,-0.0485149659216403,0.9718636870384216,0.3838227689266205,0.6330428123474121
-0.0013030602731676,0.000220895855414,0.9390981502874542,0.9903717170233706,-0.0158499482490778,0.1375232389841165,0.0087133548502601,0.998591235210024,0.0523414024360415,-0.1381591096071277,-0.0506391558205679,0.9891146224428926,0.0120246371227527,0.0046302935142716,-0.0004787237818363,7.607799530029297,-2.5186922550201416,5.609217166900635,-0.0488225892186164,1.3314422369003296,0.6304910182952881,-0.07629156112670898
-0.0007581484978686,0.0004360811623855,0.938657888220884,0.9508690759189482,-0.037992615690736,0.3072532532195901,-0.0034515283243976,0.9910790115890994,0.1332309263639629,-0.3095740418918735,-0.1277456611417776,0.942255251323217,0.0468247002687338,0.0189740415983147,-0.0453618873410534,7.878260135650635,-2.296365976333618,5.394381046295166,-0.0462927259504795,0.6992766857147217,0.3995065689086914,-0.6507778167724609
0.0007312582506581,0.0010630179148458,0.9372599151676112,0.906706235527462,-0.0631001840305932,0.4170157901457977,-0.0208242759565188,0.98084128426578,0.1936923452559301,-0.4212483257966796,-0.1843061091097117,0.8880208928613863,0.1044467195411368,0.045069213924777,-0.0969832825903268,9.974010467529297,-1.092605710029602,4.718221664428711,-0.1097578331828117,-0.3546605110168457,-0.2406560182571411,-1.9091911315917969
0.0034968074797864,0.0022778739980617,0.934727467870835,0.8754769555017969,-0.071342024477125,0.4779648689274242,-0.0360477065097884,0.976647114496736,0.2118040995839872,-0.4819135433256558,-0.2026591455836738,0.8524603260390518,0.1743568724370472,0.0771943306180226,-0.1556569523070366,11.914645195007324,0.5833843946456909,2.8805973529815674,-0.2410799860954284,-0.690556526184082,-0.6781532764434814,-2.3259401321411133
0.0078345399997208,0.0041786597741908,0.9311177213646034,0.840398688101993,-0.0618300834810693,0.5384302051456373,-0.0547835932936341,0.9786911409379302,0.1978949432285983,-0.5391927326497332,-0.195807792047039,0.819103476754541,0.2634560754269724,0.1133789364595981,-0.2023854242729286,13.186676025390623,1.3698657751083374,1.56786048412323,-0.3848052024841308,-0.9661803245544434,-0.8674179315567017,-2.064992904663086
0.0141991002429174,0.0068144855985808,0.9267481652889686,0.814794091872805,-0.0382266439427186,0.5784888171279092,-0.0706676059634889,0.9838346286381005,0.1645463854355973,-0.5754273866584385,-0.1749518424750299,0.7989212573827488,0.3767932560478266,0.1498378034423404,-0.2315218470513533,14.250476837158203,1.6134774684906006,0.4382268190383911,-0.4877229034900665,-1.5283184051513672,-0.866666316986084,-1.6845321655273438
0.023020411280554,0.0101438474645284,0.9219805934043022,0.8161561690259831,-0.0086469507354769,0.5777666812856288,-0.0805035823132931,0.9884349347934888,0.1285128511648491,-0.572196016235309,-0.1513988438620654,0.8060211592022086,0.5071756989682568,0.182192221021792,-0.242061061620111,15.027459144592283,1.5353337526321411,-0.6838687062263489,-0.5538955926895142,-1.7017521858215332,-0.7330386638641357,-1.3916854858398438
0.0345341708068284,0.0140640669400586,0.9171984741814744,0.8290577830927318,0.0201580068248766,0.5587994694469683,-0.0902530026247202,0.9910704812074798,0.098151397322692,-0.5518311225461893,-0.1318065098544944,0.8234740166813947,0.6450436117978595,0.2088915740302254,-0.2327661399336575,15.364989280700684,1.3111157417297363,-1.2437077760696411,-0.5543109774589539,-1.5724616050720215,-0.5254254341125488,-1.343606948852539
0.0449981477587643,0.0173233369293234,0.9138357260299558,0.8386628937720155,0.0403146818427278,0.5431567702218842,-0.0988577096172793,0.991959533852528,0.0790154190541407,-0.5356040551183074,-0.1199625342638084,0.835905070276422,0.7502260698157432,0.2251379534399776,-0.2141444014218345,15.209481239318848,0.9060367345809937,-1.5854532718658447,-0.5082793831825256,-1.4972972869873047,-0.47599267959594727,-0.90057373046875
